customer_id,customer_name,email,registration_date,customer_type
97374ce0-bf9e-4f55-8f14-75070bddad05,Customer 260,customer260@example.com,2024-04-04,PREMIUM
907c83dc-5266-4a3e-a694-1960aaaa88a2,Customer 261,customer261@example.com,2026-03-20,VIP
231474d9-f81b-45e2-a7ab-fa4e75f2db03,Customer 262,customer262@example.com,2024-06-14,REGULAR
8d75fa4f-2cf7-4673-b362-145cf893ca53,Customer 263,customer263@example.com,2025-12-22,PREMIUM
8cfdd10c-4ff6-4a33-99db-d460777291fb,Customer 264,customer264@example.com,2024-07-14,PREMIUM
f1cb62e9-1f11-4335-9892-d7ca8f78a656,Customer 265,customer265@example.com,2025-05-23,PREMIUM
ccfd466e-9ba9-4d71-890f-8e9a463b300e,Customer 266,customer266@example.com,2025-03-10,PREMIUM
b46c7ce0-0bef-4b54-8a66-08914917e0fe,Customer 267,customer267@example.com,2025-12-23,VIP
35bb1c80-b283-44f8-9e58-14734a7c5b27,Customer 268,customer268@example.com,2025-05-11,VIP
720cbf22-87b2-4888-bd85-9f4d8e2f9d51,Customer 269,customer269@example.com,2025-06-08,REGULAR
6b5c93fc-62e0-4457-9934-702a2684e09b,Customer 270,customer270@example.com,2024-07-22,PREMIUM
2b204949-d8ec-4fb4-abf2-1e93faee8216,Customer 271,customer271@example.com,2024-12-10,REGULAR
faa87932-9a65-4056-9bc4-dae721cf0dbb,Customer 272,customer272@example.com,2024-06-01,PREMIUM
a246ab01-c2b1-44b0-8da4-7a10c55e2942,Customer 273,customer273@example.com,2024-05-16,REGULAR
61009261-029c-4438-9136-96473be25e97,Customer 274,customer274@example.com,2024-01-30,VIP
abbec902-2919-4a8e-9d09-e4a4822c0ee2,Customer 275,customer275@example.com,2025-10-12,PREMIUM
19553e60-e2ad-432e-8c5b-e5dfd370aeb6,Customer 276,customer276@example.com,2024-05-21,REGULAR
d4af3082-d14a-4744-a856-ad685db90c27,Customer 277,customer277@example.com,2024-11-18,VIP
c44edcd3-1e73-457e-ab54-76e82812b72e,Customer 278,customer278@example.com,2025-01-21,PREMIUM
f3e09a8b-4c7e-4e0e-86cd-1a683d1b8633,Customer 279,customer279@example.com,2026-02-22,REGULAR
55b3f08e-b598-47e0-8b0c-55b1778dfd6b,Customer 280,customer280@example.com,2025-06-24,VIP
e88b6938-d8e2-4398-8c3e-95255e960ade,Customer 281,customer281@example.com,2024-02-22,PREMIUM
79d5c547-0a0e-40f2-95b8-1e7c1e3ddbd5,Customer 282,customer282@example.com,2025-02-13,REGULAR
0b96f560-69ac-4436-b49a-eec58197c00e,Customer 283,customer283@example.com,2025-06-28,VIP
54fe5550-7124-4bc8-8279-60709fc5c4b6,Customer 284,customer284@example.com,2024-12-04,VIP
066b9c2d-8487-4c20-a363-c7f195b990bb,Customer 285,customer285@example.com,2024-10-28,REGULAR
66bdbcf7-c052-4023-99ed-432af1acdf2a,Customer 286,customer286@example.com,2023-12-14,VIP
de78cbc5-7f74-4323-81a6-2a4497e49b37,Customer 287,customer287@example.com,2024-11-22,PREMIUM
5378458a-363c-43ec-a269-08cc2a68873d,Customer 288,customer288@example.com,2025-12-17,REGULAR
bf8ec88a-1bb6-4b80-9aac-d1b21206e096,Customer 289,customer289@example.com,2025-03-04,PREMIUM
9ebc6602-c34f-43bf-819f-25ad12e27f33,Customer 290,customer290@example.com,2024-03-01,PREMIUM
3539add4-661c-437d-8a9b-912f3907ceef,Customer 291,customer291@example.com,2025-12-23,REGULAR
debc62f9-c4ab-44e5-b2fe-5372dc32a619,Customer 292,customer292@example.com,2024-12-22,VIP
8b52cbf1-f5c6-446b-932f-1329e3c3a3eb,Customer 293,customer293@example.com,2025-03-11,PREMIUM
7edd54bb-42f0-4f79-98a3-7c26e8bd1940,Customer 294,customer294@example.com,2025-02-08,VIP
80c42eb9-5143-4fca-ac17-2e63bf833ea8,Customer 295,customer295@example.com,2024-08-10,VIP
eb03bf88-e6aa-49e7-b2e2-a0d61c6fa8a4,Customer 296,customer296@example.com,2026-03-08,VIP
08d89b47-0471-4319-b065-60f21f4ca831,Customer 297,customer297@example.com,2024-01-05,REGULAR
2d0b02d0-bb0f-4034-a7b1-33bd47684be7,Customer 298,customer298@example.com,2024-03-31,REGULAR
b948b9ca-5822-4048-af5a-d4945840c76b,Customer 299,customer299@example.com,2025-01-22,PREMIUM
12ccbc53-c99c-48ff-8f95-82f34b3d446c,Customer 300,customer300invalid,2024-07-02,VIP
018bb246-753b-4c62-af03-a5dd20afd7f0,Customer 301,customer301@example.com,2024-11-15,VIP
87e5e8c1-ace2-4195-b82f-f99b36e89dcd,Customer 302,customer302@example.com,2024-05-19,VIP
195e0078-1625-42da-b4f9-c26341717dea,Customer 303,customer303@example.com,2024-06-11,VIP
10419ae4-7e49-4812-a0ea-2d492fa8bac9,Customer 304,customer304@example.com,2025-07-21,PREMIUM
522f9bc0-0cc9-4897-9b62-dfbcaac138db,Customer 305,customer305@example.com,2026-02-25,VIP
4128d9fb-5d8d-4fdf-883d-7d91d3b4805d,Customer 306,customer306@example.com,2024-08-20,VIP
1ddee3d7-2d03-4320-8483-e467a3c77d65,Customer 307,customer307@example.com,2025-05-30,VIP
4376002e-1341-44c9-818f-f35051f125b3,Customer 308,customer308@example.com,2025-12-07,PREMIUM
ca600489-886a-4db0-acc6-57da4a16f024,Customer 309,customer309@example.com,2024-05-08,VIP
f17e2d33-e097-43d8-8d92-1a8b2d850e18,Customer 310,customer310@example.com,2024-10-04,REGULAR
28a7200c-8d92-4293-9d43-cdf041a28829,Customer 311,customer311@example.com,2023-11-07,REGULAR
00d09523-4ee4-4a8a-9d0e-f87f6211fe6e,Customer 312,customer312@example.com,2023-11-26,VIP
2d612884-5aaa-40e1-bae0-9bb6e499b73a,Customer 313,customer313@example.com,2025-11-24,VIP
d3c6c813-f376-4fbc-b97e-72a1d5ae8a3d,Customer 314,customer314@example.com,2024-11-15,PREMIUM
2b3bc6e5-956c-4f41-b9eb-bb98fbc4ff7e,Customer 315,customer315@example.com,2023-11-16,PREMIUM
f496b31b-772a-473a-ae35-b8f272f9a0ff,Customer 316,customer316@example.com,2025-03-31,PREMIUM
3ab9dc1d-2d15-462e-9f8a-224e50835456,Customer 317,customer317@example.com,2024-08-07,REGULAR
ecb4db0e-bc91-44e8-8b98-85dcfb56da93,Customer 318,customer318@example.com,2024-06-26,VIP
9c24661c-3eae-498d-890c-0e94f3dc1ee5,Customer 319,customer319@example.com,2024-11-11,REGULAR
ab8263f1-4ebc-40a0-a750-6ff2c76abc19,Customer 320,customer320@example.com,2024-07-09,PREMIUM
3e599188-b869-4493-aea8-9f97de73e6ee,Customer 321,customer321@example.com,2024-11-14,REGULAR
72eb6b00-de8a-4546-9311-498c8c6ff5b8,Customer 322,customer322@example.com,2023-11-29,REGULAR
198f6245-ea20-4a0d-aeed-ea2c35b80d9c,Customer 323,customer323@example.com,2025-06-15,REGULAR
267527d2-1cfb-4ae4-9f31-9fad65598240,Customer 324,customer324@example.com,2025-12-13,REGULAR
af6cbb05-b4a4-4e49-be76-e8f0904094ce,Customer 325,customer325@example.com,2026-03-19,VIP
0d9e61d4-0308-4d50-8c90-ebaaac30afe6,Customer 326,customer326@example.com,2024-03-12,REGULAR
b8cd0870-8b5b-4cfc-97ab-f2c96d740e14,Customer 327,customer327@example.com,2024-10-30,VIP
96ae64c5-c1eb-4b8d-aff3-9ea3af87b05f,Customer 328,customer328@example.com,2025-07-22,PREMIUM
e2afc638-2d0b-4ee3-9878-f12841c04759,Customer 329,customer329@example.com,2025-12-05,REGULAR
570baa10-8275-47b0-81aa-3ba3ee1717ba,Customer 330,customer330@example.com,2024-03-03,REGULAR
02f63363-df5a-4bd0-afda-4298804f973e,Customer 331,customer331@example.com,2026-03-26,REGULAR
9d23f629-eb0b-4b94-89a8-b938b232d297,Customer 332,customer332@example.com,2024-12-15,REGULAR
c5c518d3-ed39-4744-9d91-49bd7d02fd49,Customer 333,customer333@example.com,2024-06-21,REGULAR
3e3e1362-a0b7-415a-88bd-5319596000e6,Customer 334,customer334@example.com,2024-04-13,PREMIUM
2cf0d1e5-446e-4d94-98d0-cf9863a26807,Customer 335,customer335@example.com,2025-12-06,PREMIUM
5d775f09-410d-4001-a7f8-da1a282e180f,Customer 336,customer336@example.com,2025-08-28,PREMIUM
27d6830e-2012-4058-9aa1-92ab2d097c15,Customer 337,customer337@example.com,2024-05-23,VIP
455af047-531a-4d03-8f39-1233776c8aa6,Customer 338,customer338@example.com,2025-04-12,VIP
27fcc770-6a06-43a2-8d48-54131fd75cb1,Customer 339,customer339@example.com,2025-06-30,VIP
87ae4dea-ed5d-46c3-978b-3d55828cb107,Customer 340,customer340@example.com,2025-05-31,PREMIUM
b4d2a65e-351f-44ea-afe3-cc1070bde504,Customer 341,customer341@example.com,2025-11-02,REGULAR
c6aa5dae-01ca-4e16-a5cc-c687e0ae4a8d,Customer 342,customer342@example.com,2025-02-03,REGULAR
228b890c-f504-4574-a72d-2b39f0c5485d,Customer 343,customer343@example.com,2025-11-06,PREMIUM
3ad6c741-b74c-4c12-afb3-06a022dacc3c,Customer 344,customer344@example.com,2026-03-17,REGULAR
4484a6b4-9756-444b-a41a-98158c543bfa,Customer 345,customer345@example.com,2025-07-20,PREMIUM
b9f2f67b-143b-44fe-9bcc-4a78200fff54,Customer 346,customer346@example.com,2025-08-21,REGULAR
e5f98d1a-28c7-4b84-ab05-924923f16fd5,Customer 347,customer347@example.com,2025-12-08,PREMIUM
cb561ec0-5981-4bc7-b457-07c9feadc341,Customer 348,customer348@example.com,2025-08-14,REGULAR
6ac6da1f-b129-4a2d-a96c-9ba097a327da,Customer 349,customer349@example.com,2026-01-27,REGULAR
85a30ee3-f3f6-4cff-89d6-dc002812dcc4,Customer 350,customer350@example.com,2026-02-28,REGULAR
e07b2516-9958-4106-8d30-3acbd3204883,Customer 351,customer351@example.com,2025-05-28,VIP
019f564b-4b53-45ae-aceb-f159636338f2,Customer 352,customer352@example.com,2025-10-20,REGULAR
1e388b85-1dd5-4114-a706-3f4753719194,Customer 353,customer353@example.com,2025-06-01,VIP
0827ac14-ed50-4e30-bbd5-187b984284df,Customer 354,customer354@example.com,2024-10-04,PREMIUM
e7271058-a488-4a10-a7dd-95b55a3ed91f,Customer 355,customer355@example.com,2024-06-25,VIP
638b703b-41ba-482d-b2ed-cf7710014e83,Customer 356,customer356@example.com,2023-11-27,REGULAR
51f44a34-6020-4641-be9a-715e41d432bb,Customer 357,customer357@example.com,2024-01-02,REGULAR
39af90d1-80da-4f24-92b1-c018ff049990,Customer 358,customer358@example.com,2024-01-13,VIP
a4815b53-89a5-499d-b20a-56691cf132e9,Customer 359,customer359@example.com,2025-11-08,REGULAR
d71adcbf-e5c9-482e-a1f9-e9d5b2a7cae4,Customer 360,customer360@example.com,2026-03-27,REGULAR
c25ebcd4-5306-42fc-89a0-6ae0e9e6cb11,Customer 361,customer361@example.com,2026-03-29,VIP
a9f260c6-f355-4b60-a7c7-904758ea58da,Customer 362,customer362@example.com,2025-07-11,PREMIUM
d46f459d-84d9-4b1b-9f51-d45a04d3604a,Customer 363,customer363@example.com,2023-11-26,PREMIUM
e32a780e-54c3-48ed-ac9e-1ce520ce663c,Customer 364,customer364@example.com,2026-01-26,PREMIUM
0836daaa-525d-46bc-8584-7acc9cc90857,Customer 365,customer365@example.com,2023-10-28,VIP
451a08cf-ef68-4e4c-bd2a-2b318aec2286,Customer 366,customer366@example.com,2024-11-04,PREMIUM
126e6eb6-bbdb-426a-a6b6-f4fd3ff11677,Customer 367,customer367@example.com,2024-06-30,REGULAR
10cc1c9e-02c0-4fd3-87b9-45bfc1511528,Customer 368,customer368@example.com,2025-02-13,VIP
c3781086-f35a-4123-9890-3aec7d8cb308,Customer 369,customer369@example.com,2024-07-05,PREMIUM
fdbfa552-adba-4d4f-adae-efef01e0754f,Customer 370,customer370@example.com,2024-08-25,REGULAR
317365b5-1365-4bfe-86d1-ef29ef41d500,Customer 371,customer371@example.com,2025-01-12,VIP
00ca1b7a-2fae-4c65-8b45-3fcb4c41c567,Customer 372,customer372@example.com,2025-11-04,VIP
ddb9f502-08c5-4cbc-af2d-57d72e87ca31,Customer 373,customer373@example.com,2025-09-01,PREMIUM
488dd665-8302-4b27-84ae-1d97c23a29b8,Customer 374,customer374@example.com,2025-08-06,VIP
d3bbdbcc-4cc7-4010-9577-31e714388164,Customer 375,customer375@example.com,2025-09-03,VIP
a7f1316a-d5e3-432d-a1ff-8377d9a9e3f5,Customer 376,customer376@example.com,2024-01-02,PREMIUM
639e3af9-2b71-41d4-9bbc-3ecedf85e8fa,Customer 377,customer377@example.com,2025-06-23,REGULAR
19e52d57-14cd-4f84-a2aa-dfe8c97a4b01,Customer 378,customer378@example.com,2024-02-26,PREMIUM
3443e6cc-b8d3-412f-bad2-edd95d4be83e,Customer 379,customer379@example.com,2024-12-11,PREMIUM
ad468b99-5235-479f-8af6-ddb41331b378,Customer 380,customer380@example.com,2024-06-21,PREMIUM
e83f4184-8620-48a2-8f56-f66faa5a79b6,Customer 381,customer381@example.com,2024-02-04,VIP
b7ac5d93-5362-4439-a721-f92bd6d9d32e,Customer 382,customer382@example.com,2025-12-16,PREMIUM
7cff1054-b2c7-4225-911d-14229d545a2b,Customer 383,customer383@example.com,2023-11-30,REGULAR
25d0941d-0163-482b-8b12-6a9ff44c3915,Customer 384,customer384@example.com,2025-04-09,PREMIUM
98bf002c-c67b-405f-8c43-3e6761079e03,Customer 385,customer385invalid,2024-04-13,VIP
f0d6eaf0-5872-4499-aeb3-faa0668e74c5,Customer 386,customer386@example.com,2025-09-04,REGULAR
f86a1b71-a49f-48ea-bfff-a0fd13841455,Customer 387,customer387@example.com,2025-08-12,REGULAR
01c22984-0a20-4b02-9c07-082af55a17a5,Customer 388,customer388@example.com,2025-06-07,PREMIUM
85736bd6-43ad-4927-abf7-62a7b529068c,Customer 389,customer389@example.com,2025-02-04,VIP
ff8da769-916e-4547-a5f0-a27789ba1335,Customer 390,customer390@example.com,2026-03-08,REGULAR
8b3ba4f5-cca3-4b26-b6db-0b448a922209,Customer 391,customer391@example.com,2023-12-31,REGULAR
67c15c91-03d6-462c-83d6-68602467f7b7,Customer 392,customer392@example.com,2024-10-04,PREMIUM
db733dab-25cb-49c0-bd12-291499708dec,Customer 393,customer393@example.com,2024-07-07,PREMIUM
f2cdac83-f96b-40c3-9a63-e5c91d990740,Customer 394,customer394@example.com,2026-03-11,REGULAR
33253cf1-5308-4177-9de0-63d4bdd06265,Customer 395,customer395@example.com,2024-08-06,VIP
434fadeb-e1ae-4aa5-9a2f-a0469c306cb1,Customer 396,customer396@example.com,2024-04-17,VIP
49881c4f-3461-4118-b011-2c5a255f3cdc,Customer 397,customer397@example.com,2025-07-30,PREMIUM
65514ef4-9334-4b16-8fbb-1821c934c330,Customer 398,customer398@example.com,2024-10-06,REGULAR
4202e260-c4de-4795-b0b3-e218d511a66c,Customer 399,customer399@example.com,2024-07-14,PREMIUM
a521c0a6-fe63-4af0-9d7e-12fe118a1b6d,Customer 400,customer400@example.com,2024-07-05,PREMIUM
395a8a79-cbcd-4ca3-a758-79ee3f693add,Customer 401,customer401@example.com,2025-01-14,VIP
4d0b01cb-1ddb-42c1-a10e-2514aeeeb218,Customer 402,customer402@example.com,2025-12-30,REGULAR
f83f7f6f-74ec-4c46-843a-4bf7b1ee12a9,Customer 403,customer403@example.com,2024-10-20,PREMIUM
d320e9e3-1d70-47be-a1f3-24bb99b7164c,Customer 404,customer404@example.com,2024-07-04,REGULAR
c1295937-dd35-422e-8e3e-81be9ee6422c,Customer 405,customer405@example.com,2025-05-07,VIP
eaaeea24-14c2-4eab-95ec-8d61c8458895,Customer 406,customer406@example.com,2025-07-04,VIP
4f3b0a02-9ffc-4330-bbbe-6c2569796b02,Customer 407,customer407@example.com,2025-04-11,REGULAR
d2f0f05b-c456-433b-a416-6acf1ee0d4e1,Customer 408,customer408@example.com,2024-10-01,REGULAR
6d8a383e-0ee1-44de-a6c8-73ed764a5894,Customer 409,customer409@example.com,2025-03-21,REGULAR
12660691-ebc4-45cf-b267-84a88d753a73,Customer 410,customer410@example.com,2026-03-30,PREMIUM
75a5cacf-0882-4287-a3d3-740a2660fc8a,Customer 411,customer411@example.com,2023-11-16,REGULAR
73ca1113-04fe-463f-81a7-1cef38ef9f48,Customer 412,customer412@example.com,2024-04-02,REGULAR
693f83d6-ef55-4779-921d-34ab253660eb,Customer 413,customer413@example.com,2024-03-19,REGULAR
ff85210c-f0b6-40ed-99de-a27d18bb58aa,Customer 414,customer414@example.com,2025-05-25,REGULAR
027bce4f-a515-4aee-a9d4-f7a583749878,Customer 415,customer415@example.com,2024-11-30,VIP
740cf099-ca34-4045-9fd1-8acc3012cf94,Customer 416,customer416@example.com,2025-12-12,REGULAR
13479f26-3bd3-43ec-9b88-e5aca1aefb70,Customer 417,customer417@example.com,2024-02-06,PREMIUM
b5f1d471-5d83-466d-8acd-081a2f084ef2,Customer 418,customer418@example.com,2023-11-07,PREMIUM
d4de8f48-17a7-4f1b-ac2c-925815bf7440,Customer 419,customer419@example.com,2024-09-14,PREMIUM
7b990c37-2a0e-4928-8ab5-3a3451b0d90d,Customer 420,customer420@example.com,2024-01-21,PREMIUM
66bcecf2-6a05-4536-8df6-1ff2c8ae00c0,Customer 421,customer421@example.com,2024-01-30,PREMIUM
a2dd8db7-65e5-4aab-a399-a0ba3a3f2bcd,Customer 422,customer422@example.com,2025-11-21,PREMIUM
98b0fb44-d9de-4c62-8d64-00ec48bfdf6e,Customer 423,customer423@example.com,2024-05-29,PREMIUM
192b0fd4-18d2-4efd-86c4-1e83f6b59272,Customer 424,customer424@example.com,2023-10-30,REGULAR
5df52d38-821b-4406-b484-c16d150380fe,Customer 425,customer425@example.com,2024-10-01,PREMIUM
e10eb853-b0e2-4305-9d7f-9282e95cd473,Customer 426,customer426@example.com,2025-10-16,VIP
1ff65a47-0ba4-423b-9e3d-aaeeceb753f5,Customer 427,customer427@example.com,2024-04-17,VIP
dd72f10d-0c5c-4ac6-ae24-839883551eab,Customer 428,customer428@example.com,2026-02-22,PREMIUM
470a569a-bc6a-4882-bb15-52f35bd01b56,Customer 429,customer429@example.com,2024-03-19,PREMIUM
a05854e1-10c5-42a8-9cad-bf4017585086,Customer 430,customer430@example.com,2023-12-23,REGULAR
e993ae17-98e6-4602-976e-c243adc3d43b,Customer 431,customer431@example.com,2025-04-27,VIP
92e8e632-1fae-4aaa-b6f1-65ca03c134fb,Customer 432,customer432@example.com,2026-01-14,VIP
1f02f788-38cd-47b9-b9e6-f1f06a8e8a9c,Customer 433,customer433@example.com,2024-06-14,REGULAR
a6e95005-124f-4395-8355-3ea70c868bf7,Customer 434,customer434@example.com,2025-06-13,REGULAR
b95a7507-cba6-444e-a605-652cb77cad52,Customer 435,customer435@example.com,2025-09-19,VIP
5420d28e-6029-4b53-b344-5dd4f77c2a52,Customer 436,customer436@example.com,2024-12-10,VIP
4a4681c5-3d6f-4d7f-9178-b47672fdd641,Customer 437,customer437@example.com,2023-12-13,VIP
8cebfc1c-abab-429a-93d8-b3d1cf4dc096,Customer 438,customer438@example.com,2025-08-03,PREMIUM
a090bde5-982d-472b-b732-f2ff9261f885,Customer 439,customer439@example.com,2025-09-12,REGULAR
25fa72f6-e1ee-48ee-83d7-db14609fd92a,Customer 440,customer440@example.com,2026-02-16,VIP
5c9f32d8-8768-463f-b74e-3c24fdf22b51,Customer 441,customer441@example.com,2024-09-03,REGULAR
c2be9f00-dd4a-4e86-ab6b-5f76278a3b5c,Customer 442,customer442@example.com,2025-08-09,PREMIUM
efdf9bcb-256c-4a7e-863c-4752b6c2ae66,Customer 443,customer443@example.com,2024-08-31,PREMIUM
e02105fc-a45d-4dc1-a88e-9e00acb809a8,Customer 444,customer444@example.com,2025-02-01,REGULAR
481bbd2b-5534-4958-9619-347c4a6c9c08,Customer 445,customer445@example.com,2024-10-09,VIP
3a693e53-be31-499f-a719-6dfce70b8710,Customer 446,customer446@example.com,2024-01-28,REGULAR
dfd3c907-4dad-4b3f-823a-c76b15c5f195,Customer 447,customer447@example.com,2024-10-23,REGULAR
ff66cb93-4da2-4cfe-9e04-381fc628b6cb,Customer 448,customer448@example.com,2025-05-12,REGULAR
217eeab9-5d2d-46f2-9256-b567820abcd3,Customer 449,customer449@example.com,2025-05-11,PREMIUM
c9651afa-9678-469b-b086-1ab7459e907a,Customer 450,customer450@example.com,2026-02-21,PREMIUM
69095e95-7b25-4966-a091-ca8ede106a4c,Customer 451,customer451@example.com,2025-08-19,REGULAR
c7989898-fe03-4494-86a3-0ae5bbc57316,Customer 452,customer452@example.com,2025-08-05,VIP
bbfb4156-1f3f-4f95-8c67-c89c54d4529e,Customer 453,customer453@example.com,2024-04-15,PREMIUM
77e4acc4-a04c-4276-b781-038354c026fa,Customer 454,customer454@example.com,2025-03-14,PREMIUM
3eb705dc-f8ad-44dc-af29-5ccc9623fdcb,Customer 455,customer455@example.com,2024-03-20,REGULAR
c358f3d9-27d9-4973-83f7-1b3d75e4e4ec,Customer 456,customer456@example.com,2025-07-10,VIP
09a32786-5e28-4095-a458-f7e48d7f4db8,Customer 457,customer457@example.com,2026-02-25,PREMIUM
34542857-1729-4a36-9ab4-98e7767f3534,Customer 458,customer458@example.com,2024-04-22,REGULAR
a092617c-4617-4d66-95c5-0ec0fa9a83cd,Customer 459,customer459@example.com,2025-11-10,REGULAR
ec10030a-9092-40e7-bca8-3744a3d497fb,Customer 460,customer460@example.com,2026-01-31,VIP
5fa15440-9ecb-4ee4-8a78-a71f138f161d,Customer 461,customer461@example.com,2026-03-28,VIP
e59c6a67-f663-4acd-8863-eb0c66612744,Customer 462,customer462@example.com,2024-07-22,VIP
911fec5f-152d-4a04-92c1-269e7fff47c4,Customer 463,customer463@example.com,2025-02-19,VIP
c927dc13-a4cb-4193-b7e4-dda40e3fa361,Customer 464,customer464@example.com,2024-04-27,REGULAR
11da5326-26e3-46ed-b615-bea36792a218,Customer 465,customer465@example.com,2024-01-16,REGULAR
4165d5b9-7ae5-489c-ba80-d14f46a6dafa,Customer 466,customer466@example.com,2025-04-06,PREMIUM
59ffb8ee-a497-4c0c-9e11-6254f8bd54ba,Customer 467,customer467@example.com,2025-04-21,VIP
7ff158b5-cacc-440e-ae00-845c9c25df98,Customer 468,customer468@example.com,2025-10-13,VIP
0ff83a7c-d83f-4e45-8ee8-faab2ac9a979,Customer 469,customer469@example.com,2024-03-24,REGULAR
b961b906-2c2f-4714-a802-9a8d1d1878e6,Customer 470,customer470@example.com,2024-09-25,VIP
1185fa13-b21f-4a1f-ae5f-45be4b438a4e,Customer 471,customer471@example.com,2024-10-10,PREMIUM
d980104a-23c0-4ff2-a2ca-d422d1416cbd,Customer 472,customer472@example.com,2025-07-13,PREMIUM
3d52e44d-b38e-4914-a37e-1f5900bf5ae8,Customer 473,customer473@example.com,2023-10-22,VIP
728bf4ae-ff12-4e28-a591-cff19e061ee9,Customer 474,customer474@example.com,2024-07-30,REGULAR
551f290f-f5a8-429d-a2a8-85ded1bf9348,Customer 475,customer475@example.com,2024-06-09,VIP
e1bfadd8-b39e-4037-b624-f3a95dfde5a6,Customer 476,customer476@example.com,2025-11-14,REGULAR
517f726c-466f-4c53-ab22-2c04efdf5603,Customer 477,customer477@example.com,2025-07-05,REGULAR
bdc3c4d4-3f82-4cb2-8801-15fccdef8854,Customer 478,customer478@example.com,2025-10-21,REGULAR
d130d335-9c8c-4399-a0b8-6c8c333eab97,Customer 479,customer479@example.com,2026-01-12,VIP
b3e36eb5-4f7e-4ccf-b7ba-469f78e1936d,Customer 480,customer480@example.com,2025-01-25,REGULAR
fc00e2cb-e0a1-4cbf-b6a3-0680f4e10b2f,Customer 481,customer481@example.com,2025-02-27,REGULAR
fe83a70a-4606-44d5-958c-c0f97926090c,Customer 482,customer482@example.com,2024-06-02,VIP
f37ffb22-6d17-41d5-9b1a-760e4b547e29,Customer 483,customer483@example.com,2025-06-24,VIP
d3543ec5-764d-4dd0-83d6-dac6a96ab0d0,Customer 484,customer484@example.com,2025-10-02,REGULAR
1e073b9d-229a-421d-a364-4d6228f4d6b6,Customer 485,customer485@example.com,2024-01-05,REGULAR
36c8542d-a042-4c96-ac00-479889661da3,Customer 486,customer486@example.com,2023-12-28,VIP
286700a0-8f3e-4132-9f1d-1a5683dd9acc,Customer 487,customer487@example.com,2023-11-10,VIP
346d71f0-0746-4d64-a3e3-7a61277cc72c,Customer 488,customer488@example.com,2024-01-26,REGULAR
c476fdab-d97f-448b-af22-dc82f2a7c925,Customer 489,customer489@example.com,2024-08-30,REGULAR
8d26d631-b82c-4617-9f9a-b5e94b79b2b3,Customer 490,customer490@example.com,2025-04-17,VIP
3a21b8e9-8b36-41cb-a5e8-78b8e472bd6d,Customer 491,customer491@example.com,2024-07-20,PREMIUM
cdaeb6c3-ffd5-4da7-ba8c-cc4ccfe0ad83,Customer 492,customer492@example.com,2025-06-24,REGULAR
9ee6dcdd-c988-4b6c-b867-b545e211a1aa,Customer 493,customer493@example.com,2025-11-14,REGULAR
30148e70-4020-49ad-bec0-278fe76a2490,Customer 494,customer494@example.com,2024-05-11,VIP
bf953c24-821d-4434-9c15-7966baa3a5cf,Customer 495,customer495@example.com,2025-12-08,PREMIUM
6951a575-464c-43d0-91f6-53e7e07649f1,Customer 496,customer496@example.com,2025-06-05,PREMIUM
fed55c65-2d2d-4edb-99ac-0b507cc4fd7c,Customer 497,customer497@example.com,2025-03-12,PREMIUM
68a2f28f-9582-4fec-bc91-f3616a6de8a2,Customer 498,customer498@example.com,2025-03-29,VIP
61f8cac8-004c-40e2-8c15-24d4f82e55c9,Customer 499,customer499@example.com,2026-01-28,PREMIUM
